,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,Period
14410,Alaska Airlines,AS,Alaska Airlines,AS,International,South America,Enplaned,Other,International,A,6708,Enplaned,6708,2015,November,2015-11-01
14411,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6445,Deplaned,6445,2015,November,2015-11-01
14412,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6660,Enplaned,6660,2015,November,2015-11-01
14413,American Airlines,AA,American Airlines,AA,Domestic,North America,Deplaned,Other,Terminal 1,C,69269,Deplaned,69269,2015,November,2015-11-01
14414,American Airlines,AA,American Airlines,AA,Domestic,North America,Enplaned,Other,Terminal 1,C,72939,Enplaned,72939,2015,November,2015-11-01
14415,American Airlines,AA,American Airlines,AA,Domestic,North America,Deplaned,Other,Terminal 2,D,117571,Deplaned,117571,2015,November,2015-11-01
14416,American Airlines,AA,American Airlines,AA,Domestic,North America,Enplaned,Other,Terminal 2,D,119320,Enplaned,119320,2015,November,2015-11-01
14417,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7579,Deplaned,7579,2015,November,2015-11-01
14418,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7036,Enplaned,7036,2015,November,2015-11-01
14419,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18899,Deplaned,18899,2015,November,2015-11-01
14420,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19800,Enplaned,19800,2015,November,2015-11-01
14421,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,South America,Deplaned,Other,International,G,3010,Deplaned,3010,2015,November,2015-11-01
14422,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,South America,Enplaned,Other,International,G,3819,Enplaned,3819,2015,November,2015-11-01
14423,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21482,Deplaned,21482,2015,November,2015-11-01
14424,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20957,Enplaned,20957,2015,November,2015-11-01
14425,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7806,Deplaned,7806,2015,November,2015-11-01
14426,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8547,Enplaned,8547,2015,November,2015-11-01
14427,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5531,Deplaned,5531,2015,November,2015-11-01
14428,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5431,Enplaned,5431,2015,November,2015-11-01
14429,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,5724,Deplaned,5724,2015,November,2015-11-01
14430,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5488,Enplaned,5488,2015,November,2015-11-01
14431,Compass Airlines,CP,Delta Air Lines,DL,Domestic,North America,Deplaned,Other,Terminal 1,C,15273,Deplaned,15273,2015,November,2015-11-01
14432,Compass Airlines,CP,Delta Air Lines,DL,Domestic,North America,Enplaned,Other,Terminal 1,C,15979,Enplaned,15979,2015,November,2015-11-01
14433,Compass Airlines,CP,American Airlines,AA,Domestic,North America,Deplaned,Other,Terminal 2,D,9658,Deplaned,9658,2015,November,2015-11-01
14434,Compass Airlines,CP,American Airlines,AA,Domestic,North America,Enplaned,Other,Terminal 2,D,9190,Enplaned,9190,2015,November,2015-11-01
14435,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,North America,Deplaned,Other,Terminal 1,C,144873,Deplaned,144873,2015,November,2015-11-01
14436,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,North America,Enplaned,Other,Terminal 1,C,146353,Enplaned,146353,2015,November,2015-11-01
14437,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,15633,Deplaned,15633,2015,November,2015-11-01
14438,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,16668,Enplaned,16668,2015,November,2015-11-01
14439,Emirates ,EK,Emirates ,EK,International,Asia,Deplaned,Other,International,A,10115,Deplaned,10115,2015,November,2015-11-01
14440,Emirates ,EK,Emirates ,EK,International,Asia,Enplaned,Other,International,A,13489,Enplaned,13489,2015,November,2015-11-01
14441,Etihad Airways,EY,Etihad Airways,EY,International,Asia,Deplaned,Other,International,A,6882,Deplaned,6882,2015,November,2015-11-01
14442,Etihad Airways,EY,Etihad Airways,EY,International,Asia,Enplaned,Other,International,A,5434,Enplaned,5434,2015,November,2015-11-01
14443,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,North America,Deplaned,Low Fare,Terminal 1,B,31703,Deplaned,31703,2015,November,2015-11-01
14444,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,North America,Enplaned,Low Fare,Terminal 1,B,32580,Enplaned,32580,2015,November,2015-11-01
14445,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,North America,Deplaned,Other,International,A,12167,Deplaned,12167,2015,November,2015-11-01
14446,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,North America,Enplaned,Other,International,A,12310,Enplaned,12310,2015,November,2015-11-01
14447,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5875,Deplaned,5875,2015,November,2015-11-01
14448,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6599,Enplaned,6599,2015,November,2015-11-01
14449,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,North America,Deplaned,Low Fare,International,A,63655,Deplaned,63655,2015,November,2015-11-01
14450,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,North America,Enplaned,Low Fare,International,A,63733,Enplaned,63733,2015,November,2015-11-01
14451,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,North America,Deplaned,Low Fare,International,G,114,Deplaned,114,2015,November,2015-11-01
14452,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,North America,Enplaned,Low Fare,International,G,144,Enplaned,144,2015,November,2015-11-01
14453,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7509,Deplaned,7509,2015,November,2015-11-01
14454,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7366,Enplaned,7366,2015,November,2015-11-01
14455,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6819,Deplaned,6819,2015,November,2015-11-01
14456,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6654,Enplaned,6654,2015,November,2015-11-01
14457,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16622,Deplaned,16622,2015,November,2015-11-01
14458,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17050,Enplaned,17050,2015,November,2015-11-01
14459,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9701,Deplaned,9701,2015,November,2015-11-01
14460,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9733,Enplaned,9733,2015,November,2015-11-01
14461,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5756,Deplaned,5756,2015,November,2015-11-01
14462,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6115,Enplaned,6115,2015,November,2015-11-01
14463,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12286,Deplaned,12286,2015,November,2015-11-01
14464,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13851,Enplaned,13851,2015,November,2015-11-01
14465,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,North America,Deplaned,Other,Terminal 1,C,5227,Deplaned,5227,2015,November,2015-11-01
14466,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,North America,Enplaned,Other,Terminal 1,C,5150,Enplaned,5150,2015,November,2015-11-01
14467,SkyWest Airlines,OO,United Airlines,UA,Domestic,North America,Deplaned,Other,Terminal 3,F,155194,Deplaned,155194,2015,November,2015-11-01
14468,SkyWest Airlines,OO,United Airlines,UA,Domestic,North America,Enplaned,Other,Terminal 3,F,152256,Enplaned,152256,2015,November,2015-11-01
14469,SkyWest Airlines,OO,United Airlines,UA,International,North America,Deplaned,Other,International,G,1304,Deplaned,1304,2015,November,2015-11-01
14470,SkyWest Airlines,OO,United Airlines,UA,International,North America,Deplaned,Other,Terminal 3,F,9672,Deplaned,9672,2015,November,2015-11-01
14471,SkyWest Airlines,OO,United Airlines,UA,International,North America,Enplaned,Other,Terminal 3,F,12203,Enplaned,12203,2015,November,2015-11-01
14472,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,North America,Deplaned,Low Fare,Terminal 1,B,142369,Deplaned,142369,2015,November,2015-11-01
14473,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,North America,Enplaned,Low Fare,Terminal 1,B,141640,Enplaned,141640,2015,November,2015-11-01
14474,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,North America,Thru / Transit,Low Fare,Terminal 1,B,7,Thru / Transit * 2,14,2015,November,2015-11-01
14475,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,North America,Deplaned,Low Fare,International,A,7044,Deplaned,7044,2015,November,2015-11-01
14476,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,North America,Enplaned,Low Fare,International,A,6859,Enplaned,6859,2015,November,2015-11-01
14477,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5814,Deplaned,5814,2015,November,2015-11-01
14478,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5569,Enplaned,5569,2015,November,2015-11-01
14479,TACA,TA,TACA,TA,International,South America,Deplaned,Other,International,A,4996,Deplaned,4996,2015,November,2015-11-01
14480,TACA,TA,TACA,TA,International,South America,Enplaned,Other,International,A,5266,Enplaned,5266,2015,November,2015-11-01
14481,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,8624,Deplaned,8624,2015,November,2015-11-01
14482,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8925,Enplaned,8925,2015,November,2015-11-01
14483,United Airlines,UA,United Airlines,UA,Domestic,North America,Deplaned,Other,International,G,29419,Deplaned,29419,2015,November,2015-11-01
14484,United Airlines,UA,United Airlines,UA,Domestic,North America,Enplaned,Other,International,G,20763,Enplaned,20763,2015,November,2015-11-01
14485,United Airlines,UA,United Airlines,UA,Domestic,North America,Deplaned,Other,Terminal 3,E,239960,Deplaned,239960,2015,November,2015-11-01
14486,United Airlines,UA,United Airlines,UA,Domestic,North America,Enplaned,Other,Terminal 3,E,257323,Enplaned,257323,2015,November,2015-11-01
14487,United Airlines,UA,United Airlines,UA,Domestic,North America,Thru / Transit,Other,Terminal 3,E,180,Thru / Transit * 2,360,2015,November,2015-11-01
14488,United Airlines,UA,United Airlines,UA,Domestic,North America,Deplaned,Other,Terminal 3,F,313110,Deplaned,313110,2015,November,2015-11-01
14489,United Airlines,UA,United Airlines,UA,Domestic,North America,Enplaned,Other,Terminal 3,F,312642,Enplaned,312642,2015,November,2015-11-01
14490,United Airlines,UA,United Airlines,UA,Domestic,North America,Thru / Transit,Other,Terminal 3,F,387,Thru / Transit * 2,774,2015,November,2015-11-01
14491,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,66601,Deplaned,66601,2015,November,2015-11-01
14492,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,63432,Enplaned,63432,2015,November,2015-11-01
14493,United Airlines,UA,United Airlines,UA,International,Australia,Deplaned,Other,International,G,6287,Deplaned,6287,2015,November,2015-11-01
14494,United Airlines,UA,United Airlines,UA,International,Australia,Enplaned,Other,International,G,6681,Enplaned,6681,2015,November,2015-11-01
14495,United Airlines,UA,United Airlines,UA,International,North America,Deplaned,Other,International,G,204,Deplaned,204,2015,November,2015-11-01
14496,United Airlines,UA,United Airlines,UA,International,North America,Enplaned,Other,International,G,1758,Enplaned,1758,2015,November,2015-11-01
14497,United Airlines,UA,United Airlines,UA,International,North America,Deplaned,Other,Terminal 3,E,4993,Deplaned,4993,2015,November,2015-11-01
14498,United Airlines,UA,United Airlines,UA,International,North America,Enplaned,Other,Terminal 3,E,379,Enplaned,379,2015,November,2015-11-01
14499,United Airlines,UA,United Airlines,UA,International,North America,Deplaned,Other,Terminal 3,F,5456,Deplaned,5456,2015,November,2015-11-01
14500,United Airlines,UA,United Airlines,UA,International,North America,Enplaned,Other,Terminal 3,F,5006,Enplaned,5006,2015,November,2015-11-01
14501,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,17909,Deplaned,17909,2015,November,2015-11-01
14502,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,18160,Enplaned,18160,2015,November,2015-11-01
14503,United Airlines,UA,United Airlines,UA,International,South America,Deplaned,Other,International,G,23438,Deplaned,23438,2015,November,2015-11-01
14504,United Airlines,UA,United Airlines,UA,International,South America,Enplaned,Other,International,G,18470,Enplaned,18470,2015,November,2015-11-01
14505,United Airlines,UA,United Airlines,UA,International,South America,Enplaned,Other,Terminal 3,E,142,Enplaned,142,2015,November,2015-11-01
14506,United Airlines,UA,United Airlines,UA,International,South America,Enplaned,Other,Terminal 3,F,6998,Enplaned,6998,2015,November,2015-11-01
14507,Virgin America,VX,Virgin America,VX,Domestic,North America,Deplaned,Low Fare,International,A,103,Deplaned,103,2015,November,2015-11-01
14508,Virgin America,VX,Virgin America,VX,Domestic,North America,Deplaned,Low Fare,Terminal 2,D,175650,Deplaned,175650,2015,November,2015-11-01
14509,Virgin America,VX,Virgin America,VX,Domestic,North America,Enplaned,Low Fare,Terminal 2,D,175918,Enplaned,175918,2015,November,2015-11-01
14510,Virgin America,VX,Virgin America,VX,International,South America,Deplaned,Low Fare,International,A,3955,Deplaned,3955,2015,November,2015-11-01
14511,Virgin America,VX,Virgin America,VX,International,South America,Enplaned,Low Fare,Terminal 2,D,4134,Enplaned,4134,2015,November,2015-11-01
14512,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9311,Deplaned,9311,2015,November,2015-11-01
14513,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9848,Enplaned,9848,2015,November,2015-11-01
14514,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,4291,Deplaned,4291,2015,December,2015-12-01
14515,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,4299,Enplaned,4299,2015,December,2015-12-01
14516,Aeromexico,AM,Aeromexico,AM,International,South America,Deplaned,Other,International,A,10049,Deplaned,10049,2015,December,2015-12-01
14517,Aeromexico,AM,Aeromexico,AM,International,South America,Enplaned,Other,International,A,14340,Enplaned,14340,2015,December,2015-12-01
14518,Air Canada ,AC,Air Canada ,AC,International,North America,Deplaned,Other,International,G,28887,Deplaned,28887,2015,December,2015-12-01
14519,Air Canada ,AC,Air Canada ,AC,International,North America,Enplaned,Other,International,G,28579,Enplaned,28579,2015,December,2015-12-01
14520,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,9120,Deplaned,9120,2015,December,2015-12-01
14521,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9341,Enplaned,9341,2015,December,2015-12-01
14522,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,9024,Deplaned,9024,2015,December,2015-12-01
14523,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8906,Enplaned,8906,2015,December,2015-12-01
14524,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,2868,Deplaned,2868,2015,December,2015-12-01
14525,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,2964,Enplaned,2964,2015,December,2015-12-01
14526,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia,Deplaned,Other,International,G,12635,Deplaned,12635,2015,December,2015-12-01
